WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
279,Founders Reserve Cuvée,Red,South Africa,Paarl,Malbec,2014,13.2,1L,Low
280,Ramal Vineyard Dijon Clones,Sparkling,Romania,Dealu Mare,Fetească Neagră,2022,13.4,1L,Premium
281,Prestige Collection Estate,Dessert,New Zealand,Central Otago,Pinot Noir,2022,13.8,0.75L,Medium
282,Noble Reserve Estate,Rosé,Austria,Kremstal,Tempranillo,2011,11.5,1.5L,Medium
283,Heritage Collection Cuvée,Dessert,Uruguay,Colonia,Riesling,2000,12.5,0.75L,Premium
284,Ovello,White,Romania,Cotnari,Sauvignon Blanc,2018,14.5,1L,Medium
285,Icon Wine Cuvée,Rosé,Austria,Burgenland,Tempranillo,2011,12.1,1L,Medium
286,Barrel Selection,Rosé,Austria,Burgenland,Fetească Neagră,2007,15.5,1.5L,Low
287,Grand Reserve Selection,Sparkling,New Zealand,Waipara,Pinot Noir,2014,13.2,1.5L,High
288,Fiddlestix,Sparkling,Spain,Rioja,Pinot Noir,2019,13.5,1L,Premium
289,Vintage Collection Selection,White,Lebanon,Bekaa Valley,Cabernet Sauvignon,2020,14.2,1.5L,Medium
290,Hommage Artist Series Reserve,Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2019,11.2,1L,Medium
291,Estate Reserve Estate,Rosé,South Africa,Stellenbosch,Syrah,2002,14.6,1.5L,High
292,Castillo de Alicante Gran Selección Monastrell,Rosé,Portugal,Douro,Sauvignon Blanc,2021,13.5,1.5L,Medium
293,Prestige Collection Reserve,Rosé,Hungary,Tokaj,Chardonnay,2010,11.5,1.5L,Premium
294,Dom Ruinart Blanc de Blancs Brut,Rosé,Spain,Catalonia,Syrah,2017,13.9,1.5L,Premium
295,Fourplay,Sparkling,Argentina,Mendoza,Pinot Noir,2003,12.6,1L,Medium
296,Single Vineyard,Sparkling,Austria,Burgenland,Cabernet Sauvignon,2001,11.7,1L,Premium
297,Reserve Morris Vineyard,Sparkling,Portugal,Douro,Sauvignon Blanc,2010,12.4,1.5L,Medium
298,Domaine des Deux Roches Plénitude e Bonté,White,Germany,Mosel,Riesling,2006,14.8,1.5L,High
299,Premium Blend,Dessert,Hungary,Villány,Chardonnay,2003,13.6,0.75L,Premium
300,Private Reserve Reserve,Red,Hungary,Szekszárd,Riesling,2016,15.5,1.5L,Premium
301,Endless Crush OGV Estate Rosé of,Dessert,Portugal,Douro,Cabernet Sauvignon,2014,13.5,1.5L,High
302,Master Selection Selection,Sparkling,Greece,Naoussa,Fetească Neagră,2008,13.0,1.5L,Premium
303,Dundee Hills Cuvée,Sparkling,Italy,Sicily,Fetească Neagră,2022,12.3,1.5L,Low
304,Grand Reserve,Rosé,Austria,Kamptal,Merlot,2017,13.7,1.5L,Low
305,Ivy Rosé de Syrah,Rosé,Chile,Maipo Valley,Syrah,2002,12.6,1L,Premium
306,Contour 4 Sangiovese-Shiraz,Red,Argentina,Salta,Pinot Noir,2015,13.6,1.5L,Medium
307,Founders Reserve Cuvée,White,Austria,Kamptal,Chardonnay,2021,12.5,1L,High
308,Califa Estate Grown,Rosé,Australia,Barossa Valley,Chardonnay,2011,11.6,1.5L,High
309,Deen De Bortoli Vat 8,Red,Romania,Dealu Mare,Tempranillo,2021,12.7,0.75L,Premium
310,Vintage Collection,Dessert,South Africa,Constantia,Tempranillo,2015,15.3,1.5L,High
311,Prestige Collection Reserve,Red,New Zealand,Waipara,Cabernet Sauvignon,2000,11.7,1L,Low
312,Unter den Terrassen zu Jois,White,France,Bordeaux,Pinot Noir,2011,15.0,1.5L,Premium
313,Founders Reserve,White,Greece,Naoussa,Malbec,2009,13.2,0.75L,High
314,Icon Wine Reserve,Rosé,Israel,Galilee,Cabernet Sauvignon,2006,15.0,1L,Low
315,Icon Wine Reserve,White,Austria,Burgenland,Cabernet Sauvignon,2007,13.8,0.75L,Premium
316,Valle Las Acequias,Rosé,Portugal,Douro,Merlot,2021,11.5,1L,Medium
317,Mirlo Blanco,Red,Chile,Maipo Valley,Syrah,2014,12.6,0.75L,High
318,Trockenbeerenauslese 375ml,White,Italy,Sicily,Cabernet Sauvignon,2020,13.6,1L,Low
319,Classic Reserve Cuvée,Dessert,Canada,British Columbia,Chardonnay,2006,12.5,1L,Medium
320,Private Reserve Cuvée,White,New Zealand,Hawke's Bay,Pinot Noir,2002,11.3,0.75L,Premium
321,Lick My Lips,Dessert,Australia,Barossa Valley,Cabernet Sauvignon,2009,15.5,1.5L,Low
322,Majorette,Dessert,Argentina,Salta,Malbec,2003,13.5,0.75L,Premium
323,Starr,Rosé,Italy,Veneto,Cabernet Sauvignon,2023,11.1,0.75L,Low
324,Villa Badia,Dessert,Italy,Piedmont,Merlot,2010,13.1,1.5L,Premium
325,Clos de Betz,Rosé,Romania,Cotnari,Pinot Noir,2002,14.3,1L,Low
326,Reserve Selection,Rosé,Israel,Negev,Tempranillo,2015,14.5,0.75L,Medium
327,Wild Ferment La Escultura Estate,White,Romania,Cotnari,Malbec,2006,14.5,1L,High
328,Limited Edition Cuvée,Red,Hungary,Szekszárd,Cabernet Sauvignon,2003,11.6,0.75L,Medium
329,Private Reserve Reserve,White,Greece,Naoussa,Merlot,2018,13.5,1L,Medium
330,Grand Reserve Cuvée,White,Canada,British Columbia,Syrah,2014,15.3,0.75L,Low
331,Ororosso Dosaggio Zero,White,France,Bordeaux,Syrah,2005,14.0,1L,Premium
332,Icon Wine Selection,Rosé,South Africa,Stellenbosch,Malbec,2015,15.4,0.75L,High
333,Private Reserve Reserve,Red,South Africa,Swartland,Sauvignon Blanc,2012,11.7,1.5L,High
334,Sorì San Lorenzo,Sparkling,Australia,Barossa Valley,Tempranillo,2007,11.6,1.5L,Premium
335,Pais,Red,Portugal,Douro,Cabernet Sauvignon,2019,11.8,1.5L,High
336,Tronquoy de Sainte-Anne,White,Italy,Piedmont,Cabernet Sauvignon,2017,14.5,0.75L,High
337,Oak Free,Sparkling,Italy,Veneto,Chardonnay,2005,13.3,1L,Premium
338,Grand Cru Reserve,Red,Greece,Naoussa,Cabernet Sauvignon,2011,14.3,1L,Low
339,Renesio Riserva,Rosé,USA,Oregon,Sauvignon Blanc,2017,11.5,0.75L,High
340,Single Vineyard Selection,Dessert,South Africa,Paarl,Pinot Noir,2021,15.1,0.75L,Premium
341,Deen de Bortoli Vat 7,Dessert,Romania,Cotnari,Syrah,2021,12.0,1.5L,Medium
342,Cellar Reserve Selection,White,Hungary,Tokaj,Merlot,2001,13.6,1L,Premium
343,Special Cuvée Reserve,Rosé,Hungary,Villány,Fetească Neagră,2000,12.0,0.75L,High
344,Cellar Reserve,Dessert,Israel,Galilee,Sauvignon Blanc,2017,12.7,1.5L,Low
345,Mayacamas Range Seven Barrels,Sparkling,France,Burgundy,Sauvignon Blanc,2001,13.6,1L,Premium
346,Vértice Grande Reserva Branco,White,Portugal,Alentejo,Sauvignon Blanc,2013,12.1,1L,Medium
347,Villa Luigia Extra Dry Millesimato,Sparkling,France,Provence,Malbec,2002,13.1,1.5L,High
348,Vixen,Sparkling,Germany,Mosel,Malbec,2001,11.5,1L,Low
349,Red Rex,Sparkling,USA,Sonoma,Merlot,2019,13.5,1.5L,Medium
350,Release Number Four Red Wine,Sparkling,Italy,Veneto,Riesling,2009,12.8,1.5L,Medium
351,Family Estate Estate,Sparkling,Canada,British Columbia,Fetească Neagră,2017,14.7,1.5L,Low
352,Clave del Secreto,Sparkling,Argentina,Salta,Sauvignon Blanc,2008,13.6,0.75L,High
353,Limited Edition Cuvée,Rosé,Hungary,Tokaj,Merlot,2001,13.8,1L,Medium
354,Master Selection,Red,Greece,Santorini,Syrah,2005,13.9,0.75L,Medium
355,Heritage Collection Reserve,Red,Uruguay,Canelones,Riesling,2005,15.1,0.75L,High
356,Il Sole di Alessandro,Dessert,USA,Napa Valley,Merlot,2008,15.2,1.5L,Low
357,Artisan Series Reserve,Sparkling,Canada,British Columbia,Chardonnay,2017,15.4,0.75L,High
358,Cerviolo,Rosé,Romania,Murfatlar,Tempranillo,2000,13.7,1L,Low
359,Trinity Cass Vineyard,Red,France,Bordeaux,Merlot,2021,14.7,1.5L,High
360,Kupe,Sparkling,Portugal,Alentejo,Syrah,2011,14.1,1L,Medium
361,Single Vineyard,Red,Canada,British Columbia,Riesling,2001,12.9,1.5L,Low
362,Il Sestante Vigneto San Martino,Dessert,Italy,Sicily,Pinot Noir,2019,13.2,1.5L,Premium
363,Grand Reserve Reserve,Rosé,Hungary,Szekszárd,Tempranillo,2023,12.2,1.5L,Premium
364,Private Reserve,Rosé,Hungary,Villány,Riesling,2022,12.8,0.75L,Low
365,Enigma,Dessert,Spain,Ribera del Duero,Merlot,2004,11.6,1.5L,High
366,Barrel Selection Estate,Rosé,Croatia,Dalmatia,Fetească Neagră,2023,13.3,1L,Premium
367,Classic Clare,Rosé,France,Bordeaux,Malbec,2005,14.2,1.5L,Medium
368,Old Vine Cuvée,Rosé,Greece,Crete,Syrah,2022,11.6,0.75L,High
369,Château Selection,Sparkling,Lebanon,Mount Lebanon,Merlot,2000,13.4,1L,Low
370,Rio Tinto Silvaspoon Vineyard,Red,Australia,Hunter Valley,Tempranillo,2019,11.9,0.75L,Premium
371,Vintage Collection Estate,Red,Croatia,Istria,Syrah,2005,11.0,0.75L,Medium
372,Pajoré,Dessert,USA,Oregon,Riesling,2018,13.2,0.75L,Low
373,Noble Reserve,Rosé,New Zealand,Hawke's Bay,Fetească Neagră,2022,12.6,1L,High
374,Estate Reserve Estate,Rosé,Greece,Nemea,Tempranillo,2016,14.4,1L,Low
375,Chronology Grand Reserve,White,Portugal,Douro,Syrah,2020,14.2,1L,Premium
376,Premium Blend,Dessert,South Africa,Paarl,Riesling,2006,15.2,0.75L,Premium
377,Premium Blend,White,Hungary,Szekszárd,Chardonnay,2016,14.1,0.75L,High
378,Single Vineyard Selection,Dessert,Hungary,Villány,Riesling,2018,12.1,1L,Medium
379,Barrel Selection Reserve,Red,Austria,Kamptal,Cabernet Sauvignon,2011,14.3,1.5L,Premium
380,Noble Reserve,White,Lebanon,Bekaa Valley,Merlot,2015,14.5,1L,Low
381,Premium Blend Reserve,Sparkling,Slovenia,Primorska,Chardonnay,2007,15.2,1L,High
382,Estate Reserve Cuvée,White,Uruguay,Montevideo,Syrah,2014,12.0,1L,High
383,Private Reserve Cuvée,Sparkling,South Africa,Constantia,Merlot,2023,14.9,0.75L,Premium
384,Plakota Dry Red Wine,Red,Portugal,Douro,Syrah,2015,15.1,0.75L,High
385,Plexus Tinto,White,Australia,Hunter Valley,Tempranillo,2000,12.9,1.5L,Premium
386,Mélodie de Gustave Fouassier,Dessert,Australia,Barossa Valley,Cabernet Sauvignon,2006,14.4,0.75L,Medium
387,Cellar Reserve,Red,New Zealand,Waipara,Pinot Noir,2023,12.8,1L,High
388,Heritage Collection,Red,Greece,Santorini,Riesling,2011,13.5,1L,Premium
389,Signature Series Selection,Dessert,Canada,British Columbia,Sauvignon Blanc,2021,15.3,0.75L,Low
390,Gaisberg Reserve,Sparkling,Spain,Catalonia,Syrah,2022,13.4,1L,Medium
391,Barrel Selection Selection,Red,Slovenia,Primorska,Sauvignon Blanc,2009,12.7,1L,Medium
392,Camarcanda,Sparkling,Italy,Sicily,Tempranillo,2006,15.5,1L,High
393,Family Estate Reserve,Sparkling,Austria,Burgenland,Riesling,2004,11.8,1L,Premium
394,Old Vine Cuvée,Sparkling,Israel,Negev,Malbec,2001,14.7,1L,Low
395,Family Estate,Dessert,Hungary,Eger,Tempranillo,2015,12.8,0.75L,Medium
396,Damaschito,Dessert,USA,Napa Valley,Cabernet Sauvignon,2007,15.1,0.75L,Low
397,Single Vineyard Selection,Red,Mexico,Coahuila,Fetească Neagră,2002,12.4,1.5L,Premium
398,Private Reserve Selection,Red,South Africa,Constantia,Sauvignon Blanc,2002,11.7,0.75L,Medium
399,Otton Vineyards,Rosé,Australia,Hunter Valley,Tempranillo,2000,15.1,1.5L,Low
400,Nunes Vineyard 777,Sparkling,Italy,Veneto,Syrah,2010,14.1,0.75L,Premium
401,Artisan Series Estate,Sparkling,South Africa,Paarl,Malbec,2021,15.5,0.75L,High
402,Sterling Family Vineyard,White,Portugal,Douro,Tempranillo,2002,12.3,0.75L,Medium
403,Signature Series Reserve,Red,Greece,Nemea,Syrah,2013,12.7,0.75L,Low
404,Aveleda,Rosé,Spain,Rioja,Merlot,2008,11.3,1.5L,High
405,Cellar Reserve Selection,Dessert,Austria,Burgenland,Tempranillo,2007,13.8,1L,Low
406,Barrel Selection Reserve,White,Greece,Nemea,Riesling,2007,11.1,0.75L,Premium
407,Terra S. Giovanni,Rosé,Germany,Rheingau,Malbec,2019,13.2,0.75L,Low
408,Château Selection Cuvée,Sparkling,New Zealand,Central Otago,Riesling,2009,15.4,1.5L,Medium
409,Heritage Collection Cuvée,Sparkling,New Zealand,Marlborough,Cabernet Sauvignon,2017,15.0,0.75L,Medium
410,Reserve Selection,Rosé,Austria,Wachau,Sauvignon Blanc,2021,15.4,1L,Low
411,Premium Blend Estate,Sparkling,New Zealand,Hawke's Bay,Merlot,2006,11.9,1.5L,Premium
412,Grassnitzberg,White,USA,Napa Valley,Fetească Neagră,2010,11.4,1L,High
413,Melanson Vineyard,Sparkling,France,Burgundy,Merlot,2012,15.4,1L,Premium
414,Vintage Collection Selection,Sparkling,Canada,Niagara Peninsula,Pinot Noir,2004,11.2,1.5L,Low
415,Olive Block,Sparkling,Germany,Mosel,Syrah,2010,11.9,1.5L,Premium
416,Noble Reserve,White,Israel,Judean Hills,Riesling,2014,12.9,0.75L,Low
417,Cinabro,Dessert,Romania,Murfatlar,Tempranillo,2007,15.2,1L,Premium
418,Single Vineyard Selection,White,Israel,Judean Hills,Syrah,2011,15.3,0.75L,Medium
419,Barrel Selection Estate,Dessert,Israel,Negev,Riesling,2000,12.8,1.5L,Medium
420,Prestige Collection Cuvée,Rosé,South Africa,Swartland,Fetească Neagră,2016,14.3,1.5L,High
421,Cellar Reserve Cuvée,Red,Israel,Negev,Cabernet Sauvignon,2010,15.1,0.75L,Premium
422,Rosemary's Vineyard,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2012,13.5,0.75L,High
423,Noble Reserve,Dessert,Hungary,Szekszárd,Tempranillo,2015,13.6,1L,Low
424,Private Reserve Selection,Sparkling,Greece,Santorini,Merlot,2001,11.9,1L,Low
425,Master Selection,Rosé,Israel,Galilee,Syrah,2004,13.3,0.75L,High
426,Artisan Series Reserve,Red,Canada,Niagara Peninsula,Malbec,2005,14.0,1.5L,Premium
427,Filsell,Dessert,USA,Oregon,Chardonnay,2000,13.7,1.5L,Medium
428,White Horse Unfined & Unfiltered,Rosé,Australia,Barossa Valley,Pinot Noir,2009,13.6,1.5L,Medium
429,Barrel Selection Selection,Rosé,Hungary,Szekszárd,Cabernet Sauvignon,2003,11.9,1.5L,High
430,Angelitos Negros,Sparkling,France,Provence,Sauvignon Blanc,2023,14.0,1L,High
431,Special Cuvée Estate,White,Bulgaria,Struma Valley,Chardonnay,2007,11.2,1.5L,High
432,Vintage Collection Selection,Sparkling,South Africa,Swartland,Riesling,2003,13.3,1.5L,Medium
433,Ophira,Rosé,Germany,Rheingau,Cabernet Sauvignon,2011,11.5,1.5L,Premium
434,Limited Edition Cuvée,Rosé,Israel,Judean Hills,Tempranillo,2022,11.0,1L,Medium
435,Special Cuvée Estate,White,South Africa,Swartland,Cabernet Sauvignon,2022,15.4,1.5L,High
436,Ayrum,Rosé,Argentina,Mendoza,Chardonnay,2002,12.7,0.75L,High
437,Puro Riserva,Red,Germany,Rheingau,Syrah,2021,12.6,1.5L,Medium
438,Prestige Collection,Sparkling,Israel,Galilee,Chardonnay,2002,11.1,1.5L,High
439,Noble Reserve,White,Austria,Burgenland,Riesling,2009,13.7,1L,Medium
440,Fort Ross Vineyard,Red,Romania,Cotnari,Merlot,2015,12.4,1L,High
441,Limited Edition Estate,Rosé,New Zealand,Waipara,Chardonnay,2023,12.1,0.75L,Premium
442,Helichrysum,Sparkling,Spain,Catalonia,Malbec,2017,13.2,1L,Premium
443,Artisan Series Estate,Sparkling,Canada,British Columbia,Merlot,2004,15.1,1.5L,High
444,Prestige Collection Reserve,Sparkling,Canada,British Columbia,Cabernet Sauvignon,2019,11.5,1L,Low
445,Amberhill,Red,France,Burgundy,Riesling,2017,12.2,0.75L,High
446,Four Blocks Collection,Sparkling,USA,Oregon,Malbec,2019,12.4,1.5L,Medium
447,Noble Reserve Cuvée,Dessert,South Africa,Stellenbosch,Sauvignon Blanc,2013,15.4,0.75L,Premium
448,Enkircher Batterieberg Kabinett,Red,Spain,Ribera del Duero,Pinot Noir,2022,11.9,0.75L,High
449,Master Selection,White,New Zealand,Marlborough,Tempranillo,2020,11.7,1.5L,High
450,Limited Release Rosé,Red,Italy,Sicily,Sauvignon Blanc,2011,14.9,1L,Medium
451,Single Vineyard Selection,Dessert,South Africa,Swartland,Fetească Neagră,2023,11.8,1.5L,Premium
452,Vintage Collection Reserve,White,Lebanon,Bekaa Valley,Merlot,2016,13.7,1L,Low
453,Estate Grown,Rosé,Portugal,Alentejo,Tempranillo,2016,12.9,0.75L,Medium
454,Chêne Marchand,Sparkling,Argentina,Mendoza,Chardonnay,2000,12.0,0.75L,High
455,Pavillon Blanc du Château Margaux,White,Portugal,Alentejo,Fetească Neagră,2022,11.2,1L,Low
456,Special Cuvée Reserve,Dessert,New Zealand,Central Otago,Sauvignon Blanc,2014,14.0,1L,Low
457,Château Selection,Red,Hungary,Villány,Sauvignon Blanc,2014,12.4,1.5L,Premium
458,Blue Label Premier Cru Brut,White,Romania,Murfatlar,Sauvignon Blanc,2016,11.4,1L,Medium
459,Prestige Collection Estate,White,Greece,Naoussa,Syrah,2021,11.4,0.75L,Premium
460,Heritage Collection Estate,Rosé,Uruguay,Montevideo,Tempranillo,2019,14.7,1L,Medium
461,Artisan Series Selection,Sparkling,Croatia,Istria,Sauvignon Blanc,2023,12.6,1.5L,Premium
462,Master Selection Reserve,White,South Africa,Swartland,Riesling,2020,11.7,0.75L,High
463,Lucindale,Red,Portugal,Douro,Syrah,2006,14.2,1.5L,Low
464,Vintage Collection Selection,White,Israel,Judean Hills,Riesling,2017,11.1,1L,Premium
465,Gem State,Dessert,Chile,Maipo Valley,Syrah,2004,12.9,1.5L,Medium
466,Carandelle,Dessert,Chile,Maipo Valley,Syrah,2008,13.9,1.5L,Medium
467,Estate Reserve Reserve,Red,Hungary,Eger,Fetească Neagră,2020,13.3,1.5L,High
468,Signature Series Selection,White,South Africa,Constantia,Malbec,2018,15.0,1L,Medium
469,The Autograph,Red,Italy,Tuscany,Chardonnay,2009,11.4,1L,High
470,Grand Reserve,Red,South Africa,Stellenbosch,Pinot Noir,2020,12.5,0.75L,High
471,Artisan Series Estate,Sparkling,Canada,British Columbia,Cabernet Sauvignon,2014,12.0,1L,High
472,Limited Edition,Dessert,Mexico,Queretaro,Cabernet Sauvignon,2010,11.2,0.75L,Low
473,Prestige Collection Cuvée,Dessert,Hungary,Eger,Fetească Neagră,2018,14.4,0.75L,High
474,Prestige Collection Cuvée,Red,Greece,Santorini,Cabernet Sauvignon,2023,13.6,1.5L,Low
475,Icon Wine Reserve,White,South Africa,Constantia,Riesling,2011,11.9,1L,Premium
476,Inspiration Reserve Red Wine,Rosé,France,Bordeaux,Sauvignon Blanc,2003,15.0,0.75L,Low
477,Classic Reserve Reserve,Sparkling,Canada,British Columbia,Pinot Noir,2004,14.9,1L,High
478,Reserve Selection Reserve,Sparkling,Croatia,Dalmatia,Cabernet Sauvignon,2018,11.9,1.5L,Low
479,Old Vine Selection,Red,Hungary,Szekszárd,Pinot Noir,2004,13.8,1L,Premium
480,"Coleccion Privada, Unfiltered",Rosé,Romania,Cotnari,Pinot Noir,2004,11.2,1.5L,Medium
481,El Bugader,Red,Germany,Rheingau,Tempranillo,2006,14.4,1.5L,Low
482,Founders Reserve Selection,Sparkling,Greece,Nemea,Cabernet Sauvignon,2007,11.6,1L,Low
483,Cru Classé Grande Réserve,Rosé,Australia,Barossa Valley,Riesling,2007,13.2,1.5L,Medium
484,Founders Reserve,Rosé,Israel,Negev,Fetească Neagră,2011,13.2,0.75L,Low
485,Grace,Sparkling,Spain,Rioja,Syrah,2021,14.9,1L,Premium
486,Noble Reserve Estate,Rosé,South Africa,Constantia,Cabernet Sauvignon,2008,11.4,1L,Low
487,Single Vineyard Estate,Sparkling,Austria,Kremstal,Syrah,2013,14.3,1L,Premium
488,Premium Blend Cuvée,Sparkling,Uruguay,Montevideo,Cabernet Sauvignon,2017,13.5,0.75L,Low
489,Classic Reserve Reserve,Red,South Africa,Swartland,Syrah,2001,15.4,1L,High
490,Seven Hills Vineyard Estate Perigee,White,Argentina,Mendoza,Riesling,2002,12.9,1L,Premium
491,Old Vine Reserve,Sparkling,Hungary,Eger,Sauvignon Blanc,2020,14.1,1L,Premium
492,Estate Reserve Cuvée,Red,Austria,Burgenland,Cabernet Sauvignon,2008,14.3,1.5L,Low
493,Nostalgie Brut,Dessert,Portugal,Alentejo,Cabernet Sauvignon,2009,14.6,1L,Low
494,Mercedes Riverblock,Dessert,USA,Sonoma,Chardonnay,2009,14.2,1L,Premium
495,Arrendell Vineyard,Rosé,USA,Sonoma,Malbec,2007,14.4,1.5L,Premium
496,Noble Reserve Estate,Sparkling,Hungary,Tokaj,Merlot,2021,12.6,1.5L,Low
497,Wavertree,Dessert,Germany,Rheingau,Merlot,2020,14.5,0.75L,Low
498,Special Edition,Red,Chile,Casablanca Valley,Pinot Noir,2012,14.8,1L,Premium
499,Single Vineyard Selection,Rosé,South Africa,Swartland,Fetească Neagră,2010,13.5,0.75L,Medium
500,Icon Wine Selection,Red,Uruguay,Colonia,Cabernet Sauvignon,2004,14.8,0.75L,Premium
501,Aegades,Rosé,USA,Napa Valley,Merlot,2021,11.0,1.5L,Medium
502,Grand Reserve Reserve,Sparkling,Bulgaria,Struma Valley,Malbec,2014,14.7,1L,Medium
503,Founders Reserve Reserve,Sparkling,Israel,Negev,Sauvignon Blanc,2007,12.4,1.5L,Low
504,Reserve Selection Reserve,Red,New Zealand,Marlborough,Riesling,2009,14.3,1L,Premium
505,Söri Rio Sordo,Dessert,Chile,Maipo Valley,Merlot,2021,14.8,0.75L,Premium
506,Icon Wine Cuvée,Sparkling,Austria,Kremstal,Pinot Noir,2014,13.0,1L,Premium
507,Vinothek,Rosé,USA,Sonoma,Fetească Neagră,2000,15.4,0.75L,Medium
508,Single Vineyard Cuvée,White,Greece,Naoussa,Pinot Noir,2015,12.4,1L,High
509,Classic Reserve Selection,Sparkling,New Zealand,Waipara,Chardonnay,2013,12.1,0.75L,Low
510,Shirtail Ranches,Dessert,Germany,Rheingau,Syrah,2011,13.6,1.5L,Low
511,White Wine Made with Organic Grapes,Dessert,Portugal,Douro,Malbec,2019,13.1,1L,Premium
512,Heritage Collection Reserve,Dessert,New Zealand,Central Otago,Pinot Noir,2006,11.1,1L,Medium
513,Noble Reserve Cuvée,Sparkling,New Zealand,Waipara,Fetească Neagră,2001,15.2,1.5L,Medium
514,Heritage Collection,Red,South Africa,Constantia,Malbec,2004,13.8,0.75L,High
515,Tresor,Sparkling,Spain,Ribera del Duero,Chardonnay,2010,15.4,1L,Low
516,Morrison Lane Vineyard,Dessert,Australia,Barossa Valley,Syrah,2004,13.4,1L,Medium
517,Barrel Selection Estate,Dessert,Austria,Burgenland,Fetească Neagră,2000,11.8,1L,Medium
518,Prodigo,Sparkling,Argentina,Mendoza,Malbec,2022,12.5,0.75L,Low
519,Private Reserve Selection,Rosé,Austria,Burgenland,Pinot Noir,2012,14.3,0.75L,Low
520,Cellar Reserve Estate,White,New Zealand,Waipara,Fetească Neagră,2014,12.8,1L,Premium
521,Heritage Collection Reserve,White,Turkey,Thrace,Tempranillo,2020,14.7,1L,Premium
522,Blanc de Noir,Dessert,Germany,Mosel,Sauvignon Blanc,2021,12.1,0.75L,High
523,Grand Reserve Selection,Rosé,South Africa,Paarl,Syrah,2012,14.8,0.75L,Low
524,Château Selection Estate,White,New Zealand,Central Otago,Sauvignon Blanc,2014,11.8,0.75L,Low
525,Tempranillo-,Rosé,Italy,Piedmont,Pinot Noir,2013,15.5,0.75L,Medium
526,Bastion Premier Cru,Sparkling,Chile,Maipo Valley,Riesling,2012,14.9,1.5L,Low
527,Barrel Selection Cuvée,Rosé,Canada,British Columbia,Tempranillo,2021,14.5,0.75L,High
528,Signature Series,Red,Brazil,Campanha,Tempranillo,2001,13.9,1.5L,Premium
529,Clandestino,Red,Romania,Murfatlar,Cabernet Sauvignon,2003,13.2,1.5L,High
530,La Mort du Roi Hill of Graceland R.I.P.,Red,Germany,Rheingau,Fetească Neagră,2007,12.5,1L,High
531,La Montée de l'Epine,Red,Romania,Cotnari,Syrah,2021,11.6,1L,High
532,Special Cuvée Reserve,Dessert,South Africa,Constantia,Pinot Noir,2000,15.4,1.5L,Low
533,Sallier de la Tour Le Bianche,Red,Spain,Catalonia,Sauvignon Blanc,2022,13.2,1L,Low
534,Vendimia Seleccionada Viñedo Sotés,Rosé,Australia,Hunter Valley,Pinot Noir,2013,15.5,1.5L,Low
535,Sonnet #63,White,Australia,Barossa Valley,Tempranillo,2006,12.0,1L,Low
536,Premium Blend Reserve,White,Hungary,Tokaj,Fetească Neagră,2005,14.9,1.5L,High
537,Single Vineyard Cuvée,Sparkling,New Zealand,Central Otago,Chardonnay,2003,14.8,1L,Premium
538,Torre di Oriolo,White,Spain,Rioja,Chardonnay,2009,15.0,0.75L,Medium
539,Heritage Collection Selection,Rosé,Austria,Wachau,Merlot,2003,14.1,1L,High
540,Heritage Collection Reserve,White,South Africa,Paarl,Syrah,2002,15.3,1.5L,Low
541,Classic Reserve Reserve,Sparkling,Israel,Judean Hills,Syrah,2022,14.9,1L,High
542,Old Vine Estate,Rosé,Uruguay,Colonia,Cabernet Sauvignon,2023,11.6,0.75L,Premium
543,Grand Cru Estate,Red,Austria,Burgenland,Pinot Noir,2009,15.2,1L,Medium
